date,score
2015/11/5,213
2015/11/4,189
2015/11/3,120
2015/11/2,92
2015/11/1,140
2015/12/31,167
2015/12/30,239
2015/12/29,293
2015/12/28,176
2015/12/27,62
2015/12/26,176
2015/12/25,214
2015/12/24,358
2015/12/23,500
2015/12/22,490
2015/12/21,453
2015/12/20,386
2015/12/19,197
2015/12/18,138
2015/12/17,81
2015/12/16,31
2015/12/15,48
2015/12/14,138
2015/12/13,128
2015/12/12,148
2015/12/11,158
2015/12/10,386
2015/12/9,471
2015/12/8,390
2015/12/7,269
2015/12/6,205
2015/12/5,136
2015/12/4,96
2015/12/3,45
2015/12/2,129
2015/12/1,316
2016/1/31,101
2016/1/30,65
2016/1/29,135
2016/1/28,174
2016/1/27,145
2016/1/26,82
2016/1/25,78
2016/1/24,67
2016/1/23,80
2016/1/22,97
2016/1/21,193
2016/1/20,194
2016/1/19,150
2016/1/18,132
2016/1/17,148
2016/1/16,211
2016/1/15,136
2016/1/14,103
2016/1/13,109
2016/1/12,104
2016/1/11,71
2016/1/10,332
2016/1/9,264
2016/1/8,183
2016/1/7,159
2016/1/6,164
2016/1/5,101
2016/1/4,182
2016/1/3,405
2016/1/2,431
2016/1/1,274
2016/2/29,67
2016/2/28,73
2016/2/27,102
2016/2/26,106
2016/2/25,126
2016/2/24,119
2016/2/23,139
2016/2/22,238
2016/2/21,110
2016/2/20,56
2016/2/19,121
2016/2/18,65
2016/2/17,71
2016/2/16,44
2016/2/15,41
2016/2/14,43
2016/2/13,76
2016/2/12,236
2016/2/11,192
2016/2/10,177
2016/2/9,155
2016/2/8,94
2016/2/7,76
2016/2/6,75
2016/2/5,80
2016/2/4,191
2016/2/3,174
2016/2/2,113
2016/2/1,95
2016/3/31,158
2016/3/30,125
2016/3/29,101
2016/3/28,101
2016/3/27,66
2016/3/26,64
2016/3/25,84
2016/3/24,97
2016/3/23,68
2016/3/22,206
2016/3/21,125
2016/3/20,83
2016/3/19,221
2016/3/18,257
2016/3/17,202
2016/3/16,223
2016/3/15,151
2016/3/14,109
2016/3/13,107
2016/3/12,175
2016/3/11,80
2016/3/10,81
2016/3/9,74
2016/3/8,74
2016/3/7,128
2016/3/6,177
2016/3/5,159
2016/3/4,241
2016/3/3,108
2016/3/2,109
2016/3/1,125
2016/4/30,125
2016/4/29,139
2016/4/28,122
2016/4/27,119
2016/4/26,100
2016/4/25,82
2016/4/24,107
2016/4/23,94
2016/4/22,80
2016/4/21,77
