date,score
2017-06-25,40
2017-06-26,48
2017-06-27,57
2017-06-28,62
2017-06-29,71
2017-06-30,76
2017-05-01,116
2017-05-02,81
2017-05-03,49
2017-05-04,60
2017-05-05,77
2017-05-06,69
2017-05-07,73
2017-05-08,86
2017-05-09,74
2017-05-10,115
2017-05-11,48
2017-05-12,55
2017-05-13,90
2017-05-14,73
2017-05-15,49
2017-05-16,60
2017-05-17,73
2017-05-18,75
2017-05-19,97
2017-05-20,100
2017-05-20,100
2017-05-21,52
2017-05-22,34
2017-05-23,43
2017-05-24,66
2017-05-25,51
2017-05-26,75
2017-05-27,99
2017-05-28,104
2017-05-29,75
2017-05-30,99
2017-05-31,81
2017-04-01,62
2017-04-02,68
2017-04-03,55
2017-04-04,65
2017-04-05,65
2017-04-06,83
2017-04-07,62
2017-04-08,47
2017-04-09,29
2017-04-10,40
2017-04-11,41
2017-04-12,42
2017-04-13,64
2017-04-14,82
2017-04-15,87
2017-04-16,43
2017-04-17,51
2017-04-18,92
2017-04-19,98
2017-04-20,48
2017-04-21,37
2017-04-22,56
2017-04-23,79
2017-04-23,79
2017-04-24,86
2017-04-25,45
2017-04-26,37
2017-04-27,41
2017-04-28,48
2017-04-29,82
2017-04-30,91
2017-03-01,110
2017-03-02,82
2017-03-03,90
2017-03-04,87
2017-03-05,55
2017-03-06,53
2017-03-07,62
2017-03-08,78
2017-03-09,100
2017-03-10,83
2017-03-11,114
2017-03-12,47
2017-03-13,34
2017-03-14,49
2017-03-15,52
2017-03-16,58
2017-03-17,70
2017-03-18,79
2017-03-19,54
2017-03-20,67
2017-03-21,86
2017-03-22,55
2017-03-23,61
2017-03-24,46
2017-03-25,53
2017-03-26,56
2017-03-27,60
2017-03-28,87
2017-03-29,101
2017-03-30,52
2017-03-31,61
2017-02-01,62
2017-02-02,80
2017-02-03,86
2017-02-04,101
2017-02-05,130
2017-02-06,126
2017-02-07,39
2017-02-08,44
2017-02-09,84
2017-02-10,98
2017-02-11,73
2017-02-12,124
2017-02-13,179
2017-02-14,139
2017-02-15,144
2017-02-16,201
2017-02-17,156
2017-02-18,150
2017-02-19,192
2017-02-20,163
2017-02-21,46
2017-02-22,51
2017-02-23,50
2017-02-24,64
2017-02-25,60
2017-02-26,86
2017-02-27,99
2017-02-28,90
2017-01-01,233
2017-01-02,209
2017-01-03,233
2017-01-04,301
2017-01-05,361
2017-01-06,293
2017-01-07,111
2017-01-08,122
2017-01-09,88
2017-01-10,48
2017-01-11,52
2017-01-12,69
2017-01-13,72
2017-01-14,115
2017-01-15,181
2017-01-16,123
2017-01-17,131
2017-01-18,122
2017-01-19,116
2017-01-20,137
2017-01-21,147
2017-01-22,223
2017-01-23,236
2017-01-24,220
2017-01-25,231
2017-01-26,262
2017-01-27,230
2017-01-28,225
2017-01-29,103
2017-01-30,99
2017-01-31,65
2016-12-01,135
2016-12-02,192
2016-12-03,167
2016-12-04,191
2016-12-05,137
2016-12-06,146
2016-12-07,188
2016-12-08,189
2016-12-09,187
2016-12-10,172
2016-12-11,121
2016-12-12,96
2016-12-13,110
2016-12-14,117
2016-12-15,159
2016-12-16,161
2016-12-17,117
2016-12-18,167
2016-12-19,188
2016-12-20,245
2016-12-21,184
2016-12-22,171
2016-12-23,188
2016-12-24,131
2016-12-25,48
2016-12-26,62
2016-12-27,86
2016-12-28,91
2016-12-29,130
2016-12-30,135
2016-12-31,174
2016-11-01,92
2016-11-02,153
