date,score
2017-10-15,81
2017-10-16,69
2017-10-17,54
2017-10-18,75
2017-10-19,89
2017-10-20,110
2017-10-21,92
2017-10-22,94
2017-10-23,116
2017-10-24,82
2017-10-25,106
2017-10-26,83
2017-10-27,104
2017-10-28,106
2017-10-29,76
2017-10-30,74
2017-10-31,84
2017-09-01,83
2017-09-02,70
2017-09-03,53
2017-09-04,61
2017-09-05,50
2017-09-06,48
2017-09-07,66
2017-09-08,85
2017-09-09,29
2017-09-10,49
2017-09-11,73
2017-09-12,84
2017-09-13,61
2017-09-14,79
2017-09-15,97
2017-09-16,75
2017-09-17,63
2017-09-18,70
2017-09-19,60
2017-09-20,69
2017-09-21,93
2017-09-22,91
2017-09-23,120
2017-09-24,125
2017-09-25,60
2017-09-26,35
2017-09-27,35
2017-09-28,59
2017-09-29,91
2017-09-30,79
2017-08-01,108
2017-08-02,98
2017-08-03,97
2017-08-04,124
2017-08-05,108
2017-08-06,74
2017-08-07,48
2017-08-08,49
2017-08-09,70
2017-08-10,90
2017-08-11,102
2017-08-12,92
2017-08-13,60
2017-08-14,73
2017-08-15,100
2017-08-16,95
2017-08-17,76
2017-08-18,67
2017-08-19,71
2017-08-20,67
2017-08-21,42
2017-08-22,64
2017-08-23,66
2017-08-24,77
2017-08-25,58
2017-08-26,55
2017-08-27,68
2017-08-28,28
2017-08-29,29
2017-08-30,27
2017-08-31,47
2017-07-01,92
2017-07-02,106
2017-07-03,122
2017-07-04,114
2017-07-05,76
2017-07-06,50
2017-07-07,86
2017-07-08,69
2017-07-09,88
2017-07-10,109
2017-07-11,120
2017-07-12,100
2017-07-13,85
2017-07-14,89
2017-07-15,83
2017-07-16,72
2017-07-17,55
2017-07-18,63
2017-07-19,64
2017-07-20,82
2017-07-21,84
2017-07-22,70
2017-07-23,76
2017-07-24,80
2017-07-25,70
2017-07-26,83
2017-07-27,79
2017-07-28,38
2017-07-29,57
2017-07-30,76
2017-07-31,83
2017-06-01,84
2017-06-02,103
2017-06-03,96
2017-06-04,49
2017-06-05,42
2017-06-06,50
2017-06-07,52
2017-06-08,52
2017-06-09,52
2017-06-10,47
2017-06-11,58
2017-06-12,77
2017-06-13,73
2017-06-14,82
2017-06-15,89
2017-06-16,96
2017-06-17,93
2017-06-18,99
2017-06-19,92
2017-06-20,79
2017-06-21,82
2017-06-22,74
2017-06-23,88
2017-06-24,77
2017-06-25,96
2017-06-26,104
2017-06-27,105
2017-06-28,90
2017-06-29,70
2017-06-30,74
2017-05-01,98
2017-05-02,72
2017-05-03,50
2017-05-04,105
2017-05-05,324
2017-05-06,254
2017-05-07,130
2017-05-08,78
2017-05-09,81
2017-05-10,83
2017-05-11,72
2017-05-12,79
2017-05-13,91
2017-05-14,66
2017-05-15,56
2017-05-16,58
2017-05-17,80
2017-05-18,75
2017-05-19,72
2017-05-20,72
2017-05-20,72
2017-05-21,90
2017-05-22,99
2017-05-23,61
2017-05-24,70
2017-05-25,68
2017-05-26,77
2017-05-27,78
2017-05-28,89
2017-05-29,70
2017-05-30,68
2017-05-31,75
2017-04-01,63
2017-04-02,100
2017-04-03,101
2017-04-04,91
2017-04-05,102
2017-04-06,106
2017-04-07,104
2017-04-08,66
2017-04-09,35
2017-04-10,43
2017-04-11,61
2017-04-12,63
2017-04-13,68
2017-04-14,91
2017-04-15,96
2017-04-16,51
2017-04-17,99
2017-04-18,295
2017-04-19,136
2017-04-20,77
2017-04-21,97
2017-04-22,76
2017-04-23,94
2017-04-23,94
2017-04-24,93
2017-04-25,71
2017-04-26,77
2017-04-27,84
2017-04-28,74
2017-04-29,81
2017-04-30,96
2017-03-01,77
2017-03-02,75
2017-03-03,100
2017-03-04,137
2017-03-05,144
2017-03-06,65
2017-03-07,89
2017-03-08,77
2017-03-09,89
2017-03-10,125
2017-03-11,147
2017-03-12,88
2017-03-13,44
2017-03-14,82
2017-03-15,79
2017-03-16,113
2017-03-17,104
2017-03-18,135
2017-03-19,142
2017-03-20,137
2017-03-21,119
2017-03-22,69
2017-03-23,108
2017-03-24,115
2017-03-25,91
2017-03-26,80
2017-03-27,102
2017-03-28,115
2017-03-29,146
2017-03-30,62
2017-03-31,62
2017-02-01,204
2017-02-02,190
2017-02-03,258
2017-02-04,282
2017-02-05,291
2017-02-06,308
2017-02-07,159
2017-02-08,57
2017-02-09,57
2017-02-10,73
2017-02-11,112
2017-02-12,204
2017-02-13,239
2017-02-14,261
2017-02-15,296
2017-02-16,213
2017-02-17,138
2017-02-18,206
2017-02-19,253
2017-02-20,178
2017-02-21,87
2017-02-22,102
2017-02-23,67
2017-02-24,83
2017-02-25,99
