date,score
2017-7-25,58
2017-7-26,41
2017-7-27,58
2017-7-28,54
2017-7-29,63
2017-7-30,83
2017-7-31,128
2017-6-1,69
2017-6-2,59
2017-6-3,60
2017-6-4,95
2017-6-5,108
2017-6-6,55
2017-6-7,78
2017-6-8,54
2017-6-9,89
2017-6-10,65
2017-6-11,79
2017-6-12,71
2017-6-13,68
2017-6-14,83
2017-6-15,104
2017-6-16,115
2017-6-17,134
2017-6-18,130
2017-6-19,91
2017-6-20,96
2017-6-21,101
2017-6-22,58
2017-6-23,46
2017-6-24,40
2017-6-25,63
2017-6-26,69
2017-6-27,135
2017-6-28,138
2017-6-29,108
2017-6-30,127
2017-5-1,82
2017-5-2,95
2017-5-3,104
2017-5-4,420
2017-5-5,256
2017-5-6,71
2017-5-7,64
2017-5-8,84
2017-5-9,81
2017-5-10,64
2017-5-11,91
2017-5-12,109
2017-5-13,61
2017-5-14,47
2017-5-15,58
2017-5-16,87
2017-5-17,118
2017-5-18,144
2017-5-19,145
2017-5-20,115
2017-5-20,115
2017-5-21,93
2017-5-22,62
2017-5-23,48
2017-5-24,54
2017-5-25,70
2017-5-26,90
2017-5-27,110
2017-5-28,150
2017-5-29,74
2017-5-30,69
2017-5-31,117
2017-4-1,61
2017-4-2,90
2017-4-3,159
2017-4-4,175
2017-4-5,83
2017-4-6,126
2017-4-7,103
2017-4-8,113
2017-4-9,86
2017-4-10,90
2017-4-11,61
2017-4-12,68
2017-4-13,91
2017-4-14,93
2017-4-15,69
2017-4-16,134
2017-4-17,180
2017-4-18,65
2017-4-19,83
2017-4-20,72
2017-4-21,55
2017-4-22,85
2017-4-23,60
2017-4-23,60
2017-4-24,70
2017-4-25,39
2017-4-26,43
2017-4-27,45
2017-4-28,58
2017-4-29,75
2017-4-30,106
2017-3-1,44
2017-3-2,61
2017-3-3,110
2017-3-4,112
2017-3-5,45
2017-3-6,44
2017-3-7,36
2017-3-8,35
2017-3-9,35
2017-3-10,55
2017-3-11,74
2017-3-12,41
2017-3-13,37
2017-3-14,42
2017-3-15,84
2017-3-16,149
2017-3-17,159
2017-3-18,184
2017-3-19,272
2017-3-20,184
2017-3-21,113
2017-3-22,173
2017-3-23,163
2017-3-24,82
2017-3-25,55
2017-3-26,36
2017-3-27,37
2017-3-28,80
2017-3-29,145
2017-3-30,119
2017-3-31,48
2017-2-1,54
2017-2-2,107
2017-2-3,196
2017-2-4,294
