date,score
2017-07-06,27
2017-07-07,23
2017-07-08,29
2017-07-09,33
2017-07-10,31
2017-07-11,29
2017-07-12,51
2017-07-13,55
2017-07-14,46
2017-07-15,31
2017-07-16,21
2017-07-17,23
2017-07-18,17
2017-07-19,29
2017-07-20,38
2017-07-21,43
2017-07-22,47
2017-07-23,31
2017-07-24,26
2017-07-25,58
2017-07-26,80
2017-07-27,44
2017-07-28,65
2017-07-29,88
2017-07-30,75
2017-07-31,70
2017-06-01,38
2017-06-02,45
2017-06-03,53
2017-06-04,44
2017-06-05,36
2017-06-06,34
2017-06-07,33
2017-06-08,36
2017-06-09,37
2017-06-10,35
2017-06-11,57
2017-06-12,31
2017-06-13,37
2017-06-14,36
2017-06-15,50
2017-06-16,29
2017-06-17,32
2017-06-18,34
2017-06-19,43
2017-06-20,38
2017-06-21,37
2017-06-22,40
2017-06-23,31
2017-06-24,33
2017-06-25,34
2017-06-26,35
2017-06-27,34
2017-06-28,36
2017-06-29,36
2017-06-30,38
2017-05-01,60
2017-05-02,50
2017-05-03,40
2017-05-04,41
2017-05-05,57
2017-05-06,80
2017-05-07,54
2017-05-08,48
2017-05-09,42
2017-05-10,128
2017-05-11,111
2017-05-12,46
2017-05-13,58
2017-05-14,90
2017-05-15,31
2017-05-16,37
2017-05-17,69
2017-05-18,83
2017-05-19,52
2017-05-20,46
2017-05-20,46
2017-05-21,48
2017-05-22,43
2017-05-23,57
2017-05-24,29
2017-05-25,38
2017-05-26,56
2017-05-27,67
2017-05-28,94
2017-05-29,97
2017-05-30,61
2017-05-31,53
2017-04-01,50
2017-04-02,61
2017-04-03,87
2017-04-04,66
2017-04-05,57
2017-04-06,62
2017-04-07,62
2017-04-08,51
2017-04-09,42
2017-04-10,48
2017-04-11,51
2017-04-12,27
2017-04-13,40
2017-04-14,71
2017-04-15,65
2017-04-16,57
2017-04-17,64
2017-04-18,62
2017-04-19,61
2017-04-20,45
2017-04-21,40
2017-04-22,50
2017-04-23,61
2017-04-23,61
2017-04-24,72
2017-04-25,71
2017-04-26,53
2017-04-27,26
2017-04-28,63
2017-04-29,114
2017-04-30,98
2017-03-01,71
2017-03-02,65
2017-03-03,87
2017-03-04,84
2017-03-05,74
2017-03-06,43
2017-03-07,39
2017-03-08,45
2017-03-09,63
2017-03-10,64
2017-03-11,48
2017-03-12,80
2017-03-13,81
2017-03-14,36
2017-03-15,47
2017-03-16,70
2017-03-17,65
2017-03-18,81
2017-03-19,51
2017-03-20,63
2017-03-21,67
2017-03-22,52
2017-03-23,59
2017-03-24,58
2017-03-25,26
2017-03-26,46
2017-03-27,68
2017-03-28,77
2017-03-29,70
2017-03-30,66
2017-03-31,35
2017-02-01,31
2017-02-02,42
2017-02-03,58
2017-02-04,74
2017-02-05,55
2017-02-06,51
2017-02-07,68
2017-02-08,47
2017-02-09,36
2017-02-10,78
2017-02-11,65
2017-02-12,72
2017-02-13,82
2017-02-14,92
2017-02-15,74
2017-02-16,65
2017-02-17,72
2017-02-18,101
2017-02-19,81
2017-02-20,77
2017-02-21,52
2017-02-22,54
2017-02-23,32
2017-02-24,30
2017-02-25,23
